City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,urucui,-7.2294,-44.5561,31.01,36,17,2.75,BR,1697234231
367,dordrecht,51.81,4.6736,17.77,83,93,4.92,NL,1697234160
368,tharangambadi,11.0319,79.8528,26.15,82,14,2.48,IN,1697234232
369,olonkinbyen,70.9221,-8.7187,-1.89,80,100,10.77,SJ,1697234232
370,miahuatlan de porfirio diaz,16.3333,-96.6,23.94,63,100,1.76,MX,1697234232
371,coruripe,-10.1256,-36.1756,25.09,83,5,5.71,BR,1697234232
372,yeed,4.55,43.0333,27.46,63,67,4.14,SO,1697234232
373,ambon,-3.6954,128.1814,28.82,95,40,0.51,ID,1697234232
374,suva,-18.1416,178.4415,23.71,94,75,4.12,FJ,1697234233
375,laguna,38.421,-121.4238,27.95,35,0,2.57,US,1697234233
376,centenario,-38.8043,-68.14,24.86,20,0,2.06,AR,1697234233
377,vuktyl,63.8567,57.3094,2.84,97,99,4.47,RU,1697234233
378,galliano,29.4422,-90.2992,29.44,57,0,1.54,US,1697234166
379,afgooye,2.1381,45.1212,25.6,85,18,4.31,SO,1697234233
380,nema,57.5067,50.5011,4.93,80,97,5.8,RU,1697234233
381,angaur state,6.906,134.13,28.22,79,99,4.67,PW,1697234234
382,mangrol,21.1167,70.1167,26.76,82,0,4.0,IN,1697234234
383,jijiga,9.35,42.8,21.19,44,99,1.92,ET,1697234234
384,magadan,59.5667,150.8,-2.32,53,90,3.13,RU,1697234234
385,tromso,69.6496,18.957,-1.99,93,0,1.54,NO,1697234234
386,ajuchitlan del progreso,18.1519,-100.4835,30.47,67,60,0.62,MX,1697234234
387,guerrero negro,27.9769,-114.0611,23.17,55,3,5.71,MX,1697234234
388,yorkton,51.2167,-102.4677,8.91,71,100,1.54,CA,1697234234
389,taltal,-25.4,-70.4833,17.65,72,24,2.37,CL,1697234235
390,yuanping,38.7153,112.7575,8.47,39,0,1.57,CN,1697234235
391,idfu,24.9803,32.8747,25.83,29,0,4.4,EG,1697234235
392,el nido,11.1858,119.3956,27.07,82,47,0.77,PH,1697234235
393,arno,60.1167,18.6333,10.44,96,100,5.53,SE,1697234235
394,azul,-36.777,-59.8585,15.09,36,37,3.49,AR,1697234235
395,le port,-20.9373,55.2919,22.0,98,14,1.87,RE,1697234236
396,lisala,2.15,21.5167,21.98,95,90,1.09,CD,1697234236
397,shahba,32.8551,36.629,16.69,67,0,2.34,SY,1697234236
398,sept-iles,50.2001,-66.3821,12.0,89,75,3.09,CA,1697234236
399,petukhovo,55.0692,67.9019,7.43,53,100,8.34,RU,1697234236
400,flying fish cove,-10.4217,105.6791,24.82,94,100,3.6,CX,1697234236
401,natal,-5.795,-35.2094,27.12,78,20,5.14,BR,1697234095
402,st. john's,47.5649,-52.7093,12.04,98,100,4.12,CA,1697234135
403,pandan,14.0453,124.1694,26.33,86,91,2.36,PH,1697234237
404,baruun-urt,46.6806,113.2792,4.92,53,4,4.82,MN,1697234237
405,mudgere,13.1333,75.6333,18.34,89,55,0.97,IN,1697234237
406,hays,30.0502,-98.0336,32.39,55,53,1.34,US,1697234237
407,sarangani,5.4033,125.4636,28.21,71,100,2.5,PH,1697234237
408,george town,5.4112,100.3354,26.96,86,40,1.54,MY,1697234237
409,uwajima,33.2238,132.56,17.79,83,100,2.28,JP,1697234237
410,la ronge,55.1001,-105.2842,10.14,57,100,3.6,CA,1697234214
411,bozoum,6.3193,16.3799,21.39,95,96,0.9,CF,1697234238
412,kyakhta,50.3508,106.4494,3.96,58,99,6.84,RU,1697234238
413,banda aceh,5.5577,95.3222,26.1,82,99,2.55,ID,1697234238
414,kincardine,56.0667,-3.7167,8.29,83,7,5.98,GB,1697234238
415,nelson bay,-32.7167,152.15,18.33,62,1,3.58,AU,1697234238
416,berga,60.392,5.328,8.38,87,75,8.75,NO,1697234238
417,chokwe,-24.5333,32.9833,22.61,80,88,6.37,MZ,1697234238
418,elkins,38.9259,-79.8467,22.23,66,40,1.54,US,1697234068
419,rehoboth,-23.3167,17.0833,18.06,13,0,3.24,NA,1697234239
420,komsomol'skiy,43.9783,46.6985,11.9,48,4,3.23,RU,1697234239
421,armacao de buzios,-22.7469,-41.8817,24.03,91,100,5.96,BR,1697234021
422,raja,8.4596,25.678,22.73,83,74,0.92,SS,1697234239
423,kavali,14.9167,79.9833,26.71,79,87,1.41,IN,1697234239
424,kalabo,-14.97,22.6814,23.06,51,6,1.84,ZM,1697234240
425,polyarnyy,69.1989,33.4478,0.92,81,18,2.88,RU,1697234240
426,chinu,9.1057,-75.3981,27.41,88,81,4.54,CO,1697234112
427,keflavik,64.0049,-22.5624,-0.05,69,40,4.12,IS,1697234240
428,pagar alam,-4.0167,103.2667,20.02,80,99,1.09,ID,1697234240
429,karratha,-20.7377,116.8463,26.94,25,0,4.74,AU,1697234240
430,kimbe,-5.5502,150.1429,28.42,75,44,0.57,PG,1697234240
431,massawa,15.6097,39.45,31.04,69,1,4.01,ER,1697234241
432,el battan,36.8037,9.8442,18.82,54,0,0.58,TN,1697234241
433,qamdo,31.1667,97.2333,-3.84,35,6,1.29,CN,1697234241
434,waspan,14.7419,-83.9717,32.12,58,86,3.97,NI,1697234241
435,kiunga,-6.1219,141.2906,24.43,95,93,1.96,PG,1697234241
436,rongelap,11.1635,166.8941,28.26,76,93,3.28,MH,1697234241
437,melfi,40.9965,15.6514,15.27,78,1,2.26,IT,1697234241
438,hyesan,41.4017,128.1778,9.03,70,100,0.37,KP,1697234241
439,camana,-16.6228,-72.7111,20.11,75,58,4.07,PE,1697234242
440,maine soroa,13.2114,12.0241,32.06,20,87,2.82,NE,1697234242
441,yacimiento rio turbio,-51.5732,-72.3508,3.07,85,76,2.84,AR,1697234242
442,haiku-pauwela,20.9219,-156.3051,27.25,70,40,9.77,US,1697234242
443,kasempa,-13.4584,25.8338,19.46,72,74,1.7,ZM,1697234242
444,villa mercedes,-33.6757,-65.4578,23.0,15,30,4.61,AR,1697234242
445,paulden,34.8856,-112.4682,24.28,16,37,1.34,US,1697234242
446,montevallo,33.1007,-86.8642,20.94,89,100,1.99,US,1697234242
447,opuwo,-18.0607,13.84,21.98,24,77,2.67,NA,1697234243
448,craig,40.5153,-107.5464,8.97,40,75,2.06,US,1697234243
449,la passe,45.5549,-0.8967,19.43,81,99,8.56,FR,1697234243
450,motygino,58.1831,94.7592,2.66,90,100,2.24,RU,1697234243
451,deal,51.2232,1.4043,11.73,83,100,10.86,GB,1697234243
452,sangkhla buri,15.1555,98.4536,22.21,99,85,0.58,TH,1697234243
453,east london,-33.0153,27.9116,16.68,83,98,6.27,ZA,1697234243
454,troitskoye,52.9821,84.6757,2.8,92,59,2.2,RU,1697234243
455,kavaratti,10.5669,72.642,27.88,76,95,2.26,IN,1697234244
456,kwang binh,17.4833,106.6,23.75,92,100,3.81,VN,1697234244
457,selibaby,15.159,-12.1829,31.51,47,77,3.27,MR,1697234244
458,ryzdvyanyy,45.2656,41.8389,9.45,46,65,0.76,RU,1697234244
459,luganville,-15.5333,167.1667,27.41,72,95,4.34,VU,1697234244
460,jiuquan,39.7432,98.5174,9.16,30,0,0.8,CN,1697234244
461,as sulayyil,20.4607,45.5779,27.14,17,0,2.2,SA,1697234244
462,kapa'a,22.0752,-159.319,30.82,63,0,4.63,US,1697234245
463,yanykurgan,43.915,67.2481,6.32,49,2,3.07,KZ,1697234245
464,bubaque,11.2833,-15.8333,28.22,72,100,2.69,GW,1697233956
465,shache,38.4167,77.2406,15.33,31,100,4.57,CN,1697234245
466,fredericksburg,38.3032,-77.4605,21.97,62,0,11.18,US,1697234071
467,selfoss,63.9331,-20.9971,-1.49,61,14,3.88,IS,1697233949
468,oppdal,62.5943,9.6912,3.09,99,98,1.06,NO,1697234245
469,pajara,28.3504,-14.1076,24.73,44,55,4.88,ES,1697234245
470,nagqu,31.5,92.0,-3.07,29,78,0.31,CN,1697234246
471,bull savanna,17.8868,-77.5902,28.53,71,48,5.05,JM,1697234246
472,lautoka,-17.6167,177.4667,27.92,65,75,3.6,FJ,1697234246
473,ebon,4.582,168.6964,28.84,70,64,2.35,MH,1697234246
474,boguchany,58.3814,97.4531,5.48,71,100,2.68,RU,1697234246
475,pisco,-13.7,-76.2167,21.03,68,0,8.23,PE,1697234246
476,sibolga,1.7427,98.7792,24.49,91,98,1.16,ID,1697234246
477,knyaze-volkonskoye,48.4642,135.4567,11.3,43,56,4.47,RU,1697234247
478,okhotsk,59.3833,143.3,-1.04,80,99,1.77,RU,1697234247
479,ambilobe,-13.2,49.05,23.22,90,80,2.22,MG,1697234247
480,saldanha,-33.0117,17.9442,14.51,83,100,3.28,ZA,1697234247
481,serpukhov,54.9214,37.4108,8.41,71,51,3.13,RU,1697234247
482,chengde,40.9725,117.9361,8.12,68,0,1.76,CN,1697234247
483,hillsborough,37.5741,-122.3794,27.33,66,75,7.72,US,1697233970
484,as safirah,36.077,37.3725,21.29,61,0,3.18,SY,1697234248
485,vysocany,50.1167,14.5167,19.31,53,0,5.14,CZ,1697234248
486,saint-pierre,-21.3393,55.4781,21.82,73,100,2.06,RE,1697234248
487,planeta rica,8.4147,-75.5883,28.36,87,73,4.13,CO,1697234248
488,sheikhpura,25.15,85.85,22.8,79,0,2.13,IN,1697234248
489,ketchikan,55.3422,-131.6461,14.26,77,0,3.6,US,1697234248
490,yampil',51.95,33.7833,7.51,72,53,3.18,UA,1697234248
491,saurimo,-9.6608,20.3916,21.15,73,42,1.03,AO,1697234249
492,benavente,42.0025,-5.6783,15.92,74,94,1.36,ES,1697234249
493,wankyi,7.7392,-2.1046,23.48,92,83,1.33,GH,1697234249
494,tura,25.5198,90.2201,20.51,83,0,1.1,IN,1697234249
495,box elder,41.5005,-112.8764,14.03,58,26,3.28,US,1697234249
496,mahuta,-10.8667,39.45,19.46,96,66,2.32,TZ,1697234249
497,san jose de feliciano,-30.3845,-58.7517,14.65,51,0,4.18,AR,1697234249
498,udalguri,26.7667,92.1333,21.31,84,0,1.61,IN,1697234250
499,kittila,67.6647,24.8936,-9.66,92,100,1.03,FI,1697234250
500,banff,51.1762,-115.5698,8.57,76,94,2.06,CA,1697234250
501,mili,6.0815,171.735,28.72,72,88,1.82,MH,1697234250
502,turkmenbasy,40.0222,52.9552,10.43,50,0,2.06,TM,1697234250
503,klaksvik,62.2266,-6.589,4.51,88,92,22.61,FO,1697234250
504,dezhou,37.4486,116.2925,12.36,62,0,1.91,CN,1697234250
505,newport east,41.5158,-71.2875,16.35,57,0,7.2,US,1697234250
506,kolonia,50.9333,6.95,21.65,68,100,1.34,DE,1697234251
507,mersa matruh,31.3525,27.2453,22.11,73,40,2.06,EG,1697234251
508,thohoyandou,-22.9456,30.485,24.08,57,84,4.46,ZA,1697234251
509,fisterra,42.9049,-9.2629,16.53,90,89,4.94,ES,1697234251
510,sosnogorsk,63.6023,53.8817,3.08,90,98,3.58,RU,1697234251
511,cochin,9.9399,76.2602,24.99,89,100,4.27,IN,1697233992
512,summerlin south,36.1027,-115.3811,22.7,21,97,1.42,US,1697234192
513,ampanihy,-24.7,44.75,21.43,92,64,1.76,MG,1697234251
514,rikaze,29.25,88.8833,4.53,66,1,1.02,CN,1697234252
515,zhabinka,52.1984,24.0115,16.8,76,100,6.49,BY,1697234252
516,country club estates,31.2127,-81.4643,27.01,92,100,5.66,US,1697234252
517,prado,-17.3411,-39.2208,24.82,85,91,7.01,BR,1697234252
518,yilan,24.757,121.753,23.84,86,49,1.31,TW,1697234252
519,kulhudhuffushi,6.6221,73.07,26.16,83,100,3.02,MV,1697234252
520,kununurra,-15.7667,128.7333,21.99,83,99,0.0,AU,1697233994
521,cururupu,-1.8283,-44.8683,25.55,81,58,2.23,BR,1697234252
522,pekanbaru,0.5333,101.45,23.43,95,100,0.94,ID,1697234253
523,talcahuano,-36.7167,-73.1167,15.82,63,0,7.72,CL,1697234253
524,nazarovo,56.0064,90.3914,4.79,61,99,4.92,RU,1697234253
525,kuala terengganu,5.3302,103.1408,25.97,94,20,1.03,MY,1697234253
526,putina,-15.4667,-69.4333,11.19,61,100,4.13,PE,1697234253
527,aioun,16.6614,-9.6149,34.34,15,64,3.45,MR,1697234253
528,phalaborwa,-23.943,31.1411,20.67,77,29,6.65,ZA,1697234253
529,fuerte olimpo,-21.0415,-57.8738,27.03,44,37,2.77,PY,1697234254
530,al qubbah,32.7616,22.2424,15.83,86,2,4.57,LY,1697234254
531,moju,-1.8839,-48.7689,28.82,68,96,2.73,BR,1697234254
532,tejen,37.3834,60.5054,10.13,32,0,6.86,TM,1697234254
533,milagro,42.2386,-1.764,20.37,53,100,1.12,ES,1697234254
534,blandford forum,50.8607,-2.1617,10.27,88,47,5.26,GB,1697234254
535,vernon,50.2581,-119.2691,18.2,55,33,0.51,CA,1697234254
536,la tuque,47.4334,-72.7824,10.14,87,81,1.03,CA,1697234130
537,kingscliff,-28.2667,153.5667,22.65,60,86,4.63,AU,1697234254
538,bela,25.9333,81.9833,23.25,49,0,1.03,IN,1697234255
539,moyamba,8.1667,-12.4333,23.68,99,99,1.67,SL,1697234255
540,kaspiyskiy,45.3929,47.3707,15.55,82,100,4.64,RU,1697234255
541,plastun,44.7561,136.2939,11.72,67,19,2.68,RU,1697234255
542,kolosovka,56.4678,73.611,7.33,58,100,6.24,RU,1697234255
543,cole harbour,44.6724,-63.4751,8.85,92,42,1.34,CA,1697234255
544,sechura,-5.5569,-80.8222,24.53,62,23,8.2,PE,1697234255
545,freetown,8.484,-13.2299,25.73,86,100,2.05,SL,1697234256
546,ierapetra,35.01,25.7353,20.64,69,7,1.79,GR,1697234256
547,archangelos,36.2149,28.1149,21.28,79,1,2.77,GR,1697234256
548,coahuayana de hidalgo,18.7,-103.6583,29.34,72,34,2.32,MX,1697234256
549,saint-philippe,-21.3585,55.7679,21.77,85,20,3.84,RE,1697234256
550,malysheva,57.1185,61.4035,5.56,81,100,5.69,RU,1697234256
551,bria,6.5423,21.9863,21.81,95,98,1.26,CF,1697234256
552,aki,33.5,133.9,17.97,68,100,1.23,JP,1697234257
553,utiel,39.5667,-1.2,18.93,38,99,1.13,ES,1697234160
554,pasuquin,18.3328,120.6177,24.97,94,20,1.54,PH,1697234257
555,walvis bay,-22.9575,14.5053,13.53,94,1,1.54,NA,1697234257
556,feijo,-8.1642,-70.3536,31.88,51,71,1.58,BR,1697234257
557,vryheid,-27.7695,30.7917,14.81,75,67,1.78,ZA,1697234257
558,spassk,52.747,87.7545,4.38,95,99,0.16,RU,1697234257
559,douvres-la-delivrande,49.2947,-0.3804,17.3,88,100,9.77,FR,1697234257
560,bokoro,12.3807,17.0568,32.64,23,31,2.21,TD,1697234258
561,floro,61.5996,5.0328,7.04,93,75,10.29,NO,1697234258
562,cidade velha,14.9167,-23.6167,28.26,78,20,4.12,CV,1697234258
563,soroti,1.7146,33.6111,22.52,62,77,0.9,UG,1697234258
564,gambela,8.25,34.5833,21.63,96,81,1.35,ET,1697234258
565,ghat,24.9647,10.1728,25.21,25,4,1.06,LY,1697234258
566,sao gabriel da cachoeira,-0.1303,-67.0892,26.85,82,90,2.14,BR,1697234258
567,ilabaya,-17.4208,-70.5133,22.71,43,26,2.98,PE,1697234259
568,zuni pueblo,35.0725,-108.8506,18.35,13,21,4.26,US,1697234259
569,wotho,10.1657,166.0102,28.42,71,91,3.48,MH,1697234259
570,sao felix do xingu,-6.6447,-51.995,29.47,45,46,1.15,BR,1697234259
571,sinabang,2.4803,96.3801,25.15,89,94,2.97,ID,1697234259
572,katsuura,35.1333,140.3,18.09,65,9,2.47,JP,1697234259
573,bintulu,3.1667,113.0333,24.23,100,20,1.54,MY,1697234259
574,port-cartier,50.0334,-66.8654,11.82,87,100,3.24,CA,1697234259
